BLOQUE,ID_EL1,EL1,ID_EL2,EL2,REL
12_BIO,BIO008,RIQUEZA DE ECOSISTEMAS DE LOS ESPACIOS PERI-URBANOS,BIO002,BIODIVERSIDAD DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,BIO022,COBERTURA HERBÁCEA Y ARBUSTIVA,1
12_BIO,BIO024,SUPERFICIE QUEMADA,BIO022,COBERTURA HERBÁCEA Y ARBUSTIVA,-1
12_BIO,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,BIO022,COBERTURA HERBÁCEA Y ARBUSTIVA,-1
12_BIO,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,BIO023,COBERTURA ARBÓREA,1
12_BIO,BIO024,SUPERFICIE QUEMADA,BIO023,COBERTURA ARBÓREA,-1
12_BIO,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,BIO023,COBERTURA ARBÓREA,-1
12_BIO,BIO022,COBERTURA HERBÁCEA Y ARBUSTIVA,BIO025,EROSIÓN Y DEGRADACIÓN DEL SUELO,-1
12_BIO,BIO022,COBERTURA HERBÁCEA Y ARBUSTIVA,BIO008,RIQUEZA DE ECOSISTEMAS DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO023,COBERTURA ARBÓREA,BIO025,EROSIÓN Y DEGRADACIÓN DEL SUELO,-1
12_BIO,BIO023,COBERTURA ARBÓREA,BIO008,RIQUEZA DE ECOSISTEMAS DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO025,EROSIÓN Y DEGRADACIÓN DEL SUELO,BIO013,CAMBIOS EN LOS USOS DEL SUELO,1
12_BIO,BIO025,EROSIÓN Y DEGRADACIÓN DEL SUELO,BIO026,ALTERACIÓN DE LOS CICLOS DE LOS NUTRIENTES,1
12_BIO,BIO017,AGRICULTURA SOSTENIBLE,BIO026,ALTERACIÓN DE LOS CICLOS DE LOS NUTRIENTES,-1
12_BIO,EM004,"ACIDIFICADORES (SOx, NOx,NH3)",BIO026,ALTERACIÓN DE LOS CICLOS DE LOS NUTRIENTES,1
12_BIO,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,BIO026,ALTERACIÓN DE LOS CICLOS DE LOS NUTRIENTES,1
12_BIO,BIO026,ALTERACIÓN DE LOS CICLOS DE LOS NUTRIENTES,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,1
12_BIO,EM021,TOXICIDAD PARA FAUNA Y FLORA,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,1
12_BIO,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,-1
12_BIO,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,MC082,ESPECIES INVASORAS,1
12_BIO,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,BIO029,DESARROLLO DE PLAGAS Y ENFERMEDADES,1
12_BIO,BIO027,CAMBIO EN LOS CICLOS DE CRECIMIENTO Y DESARROLLO Y EN LOS PATRONES DE COMPORTAMIENTO DE LAS ESPECIES,BIO030,NIVEL DE RIESGO PARA LAS ESPECIES EN PELIGRO,1
12_BIO,MC082,ESPECIES INVASORAS,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,-1
12_BIO,BIO029,DESARROLLO DE PLAGAS Y ENFERMEDADES,MC092,PLAGAS,1
12_BIO,BIO029,DESARROLLO DE PLAGAS Y ENFERMEDADES,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,-1
12_BIO,BIO030,NIVEL DE RIESGO PARA LAS ESPECIES EN PELIGRO,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,-1
12_BIO,BIO001,RIQUEZA DE ESPECIES INICIAL,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO017,AGRICULTURA SOSTENIBLE,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,BIO002,BIODIVERSIDAD DE LOS ESPACIOS PERI-URBANOS,1
12_BIO,BIO009,RIQUEZA DE ESPECIES DE LOS ESPACIOS PERI-URBANOS,BIO010,CONSERVACIÓN DE ESPECIES,1
12_BIO,BIO002,BIODIVERSIDAD DE LOS ESPACIOS PERI-URBANOS,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,1
12_BIO,BIO006,SUELO NATURAL Y SEMINATURAL,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,1
12_BIO,BIO016,ESPACIOS NATURALES PROTEGIDOS,BIO004,SALUD DE LOS ECOSISTEMAS PERI-URBANOS,1
13_DES,DES037,MOVILIDAD VINCULADA AL TRABAJO,DES038,TIEMPO DESTINADO A TRANSPORTE,1
13_DES,DES039,CONCIENCIA SOCIAL,DES002,DESIGUALDADES ESPACIALES,-1
13_DES,DES053,INCIDENCIA DE LA CRIMINALIDAD,DES017,CALIDAD DE VIDA,-1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES002,DESIGUALDADES ESPACIALES,1
13_DES,DES051,AUTONOMÍA ECONÓMICA,DES001,DESIGUALDAD ECONÓMICA,-1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES001,DESIGUALDAD ECONÓMICA,1
13_DES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,DES001,DESIGUALDAD ECONÓMICA,1
13_DES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,DES031,ACCESIBILIDAD ECONÓMICA A SERVICIOS EDUCATIVOS,-1
13_DES,EC033,POBLACIÓN DESEMPLEADA,DES008,DESIGUALDADES EN EL MERCADO LABORAL,1
13_DES,DES019,NIVEL DE ESFUERZO PARA CUBRIR LOS GASTOS EN BIENES DE PRIMERA NECESIDAD,DES012,POBREZA ENERGÉTICA,1
13_DES,DES019,NIVEL DE ESFUERZO PARA CUBRIR LOS GASTOS EN BIENES DE PRIMERA NECESIDAD,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,1
13_DES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,DES011,ACCESO A BIENES DE CALIDAD Y DURABILIDAD,-1
13_DES,DES011,ACCESO A BIENES DE CALIDAD Y DURABILIDAD,DES024,ACCESO A VIVIENDA DE CALIDAD,1
13_DES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,DES021,ACCESO A ALIMENTACIÓN DE CALIDAD,-1
13_DES,DES024,ACCESO A VIVIENDA DE CALIDAD,DES025,INFRAVIVIENDA,-1
13_DES,DES019,NIVEL DE ESFUERZO PARA CUBRIR LOS GASTOS EN BIENES DE PRIMERA NECESIDAD,DES025,INFRAVIVIENDA,1
13_DES,DES025,INFRAVIVIENDA,DES050,SALUBRIDAD DEL ENTORNO,-1
13_DES,DES025,INFRAVIVIENDA,DES002,DESIGUALDADES ESPACIALES,1
13_DES,DES021,ACCESO A ALIMENTACIÓN DE CALIDAD,DES003,DESIGUALDADES EN SALUD,-1
13_DES,DES041,SALUD MENTAL,DES003,DESIGUALDADES EN SALUD,-1
06_EC,EC046,GASTO EN BIENES PÚBLICOS DE CARÁCTER PREFERENTE,EC117,GASTO EN BIENES DE NECESIDAD SECUNDARIA,-1
13_DES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,DES003,DESIGUALDADES EN SALUD,1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES003,DESIGUALDADES EN SALUD,1
13_DES,DES012,POBREZA ENERGÉTICA,DES003,DESIGUALDADES EN SALUD,1
13_DES,DES003,DESIGUALDADES EN SALUD,DES015,SALUD DE LA POBLACIÓN,-1
13_DES,DES050,SALUBRIDAD DEL ENTORNO,DES015,SALUD DE LA POBLACIÓN,1
13_DES,DES041,SALUD MENTAL,DES015,SALUD DE LA POBLACIÓN,1
13_DES,DES015,SALUD DE LA POBLACIÓN,DES048,ESPERANZA DE VIDA,1
13_DES,DES050,SALUBRIDAD DEL ENTORNO,DES002,DESIGUALDADES ESPACIALES,-1
13_DES,GOB071,CULTURA DEL INDIVIDUALISMO,DES039,CONCIENCIA SOCIAL,-1
13_DES,DES044,RACISMO Y XENOFOBIA,DES002,DESIGUALDADES ESPACIALES,1
13_DES,DES002,DESIGUALDADES ESPACIALES,DES037,MOVILIDAD VINCULADA AL TRABAJO,1
13_DES,DES002,DESIGUALDADES ESPACIALES,DES007,DESIGUALDADES EN MOVILIDAD,1
13_DES,DES031,ACCESIBILIDAD ECONÓMICA A SERVICIOS EDUCATIVOS,DES004,DESIGUALDADES EDUCATIVAS,-1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES004,DESIGUALDADES EDUCATIVAS,1
13_DES,DES004,DESIGUALDADES EDUCATIVAS,DES016,NIVEL DE EDUCACIÓN Y FORMACIÓN DE LA POBLACIÓN,-1
13_DES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,DES005,DESIGUALDADES EN CUIDADOS,1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES005,DESIGUALDADES EN CUIDADOS,1
13_DES,DES005,DESIGUALDADES EN CUIDADOS,DES034,CARGA DEL CUIDADO,1
13_DES,DES034,CARGA DEL CUIDADO,DES040,TIEMPO DE OCIO DISPONIBLE,-1
13_DES,DES040,TIEMPO DE OCIO DISPONIBLE,DES017,CALIDAD DE VIDA,1
13_DES,DES040,TIEMPO DE OCIO DISPONIBLE,DES041,SALUD MENTAL,1
06_EC,EC046,GASTO EN BIENES PÚBLICOS DE CARÁCTER PREFERENTE,EC116,GASTO EN BIENES DE PRIMERA NECESIDAD,-1
13_DES,DES010,POBLACIÓN EN SITUACIÓN ECONÓMICA VULNERABLE,DES006,DESIGUALDADES CULTURALES,1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES006,DESIGUALDADES CULTURALES,1
13_DES,DES034,CARGA DEL CUIDADO,DES046,MOVILIDAD VINCULADA AL CIUDADO,1
13_DES,DES037,MOVILIDAD VINCULADA AL TRABAJO,DES007,DESIGUALDADES EN MOVILIDAD,1
13_DES,DES007,DESIGUALDADES EN MOVILIDAD,DES038,TIEMPO DESTINADO A TRANSPORTE,1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES007,DESIGUALDADES EN MOVILIDAD,1
13_DES,DES046,MOVILIDAD VINCULADA AL CIUDADO,DES038,TIEMPO DESTINADO A TRANSPORTE,1
13_DES,DES038,TIEMPO DESTINADO A TRANSPORTE,DES040,TIEMPO DE OCIO DISPONIBLE,-1
14_DI,DI001,DESIGUALDADES INTERSECCIONALES,DES008,DESIGUALDADES EN EL MERCADO LABORAL,1
13_DES,DES008,DESIGUALDADES EN EL MERCADO LABORAL,DES042,POBREZA LABORAL,1
13_DES,DES042,POBREZA LABORAL,DES017,CALIDAD DE VIDA,-1
13_DES,DES006,DESIGUALDADES CULTURALES,DES017,CALIDAD DE VIDA,-1
13_DES,DES002,DESIGUALDADES ESPACIALES,DES017,CALIDAD DE VIDA,-1
13_DES,DES015,SALUD DE LA POBLACIÓN,DES017,CALIDAD DE VIDA,1
13_DES,DES024,ACCESO A VIVIENDA DE CALIDAD,DES017,CALIDAD DE VIDA,1
13_DES,DES051,AUTONOMÍA ECONÓMICA,DES017,CALIDAD DE VIDA,1
13_DES,DES006,DESIGUALDADES CULTURALES,DES045,AISLAMIENTO SOCIAL,1
13_DES,DES045,AISLAMIENTO SOCIAL,DES017,CALIDAD DE VIDA,-1
13_DES,DES045,AISLAMIENTO SOCIAL,DES053,INCIDENCIA DE LA CRIMINALIDAD,1
13_DES,GOB008,CULTURA Y MARCOS MENTALES,DES009,DESIGUALDADES POLÍTICAS,1
13_DES,DES009,DESIGUALDADES POLÍTICAS,DES045,AISLAMIENTO SOCIAL,1
13_DES,GOB005,FORTALEZA INSTITUCIONAL,DES053,INCIDENCIA DE LA CRIMINALIDAD,-1
13_DES,DES001,DESIGUALDAD ECONÓMICA,DES053,INCIDENCIA DE LA CRIMINALIDAD,1
13_DES,DES002,DESIGUALDADES ESPACIALES,DES053,INCIDENCIA DE LA CRIMINALIDAD,1
13_DES,DES002,DESIGUALDADES ESPACIALES,DES047,PROXIMIDAD A SERVICIOS,-1
13_DES,DES047,PROXIMIDAD A SERVICIOS,DES046,MOVILIDAD VINCULADA AL CIUDADO,-1
13_DES,DES047,PROXIMIDAD A SERVICIOS,MS034,MOVILIDAD VINCULADA A LOS SERVICIOS PÚBLICOS,-1
13_DES,DES047,PROXIMIDAD A SERVICIOS,MS035,MOVILIDAD VINCULADA AL CONSUMO,-1
13_DES,DES004,DESIGUALDADES EDUCATIVAS,DES053,INCIDENCIA DE LA CRIMINALIDAD,1
07_GOB,GOB034,CAPACITACIÓN Y FORMACIÓN PARA EL PERSONAL PÚBLICO,GOB013,PERFIL DEL EQUIPO TÉCNICO DE LA ENTIDAD,1
07_GOB,GOB005,FORTALEZA INSTITUCIONAL,GOB044,PROSPECTIVA DE ESCENARIOS FUTUROS,1
07_GOB,GOB044,PROSPECTIVA DE ESCENARIOS FUTUROS,GOB015,ESTRATEGIA INSTITUCIONAL A LARGO PLAZO,1
07_GOB,EC029,CAPACIDAD ECONÓMICA DE LA ENTIDAD LOCAL (PRESUPUESTO),GOB048,NECESIDAD DE CAPTAR FONDOS,-1
05_ECC,MC098,HUERTOS URBANOS,ECC076,AGRICULTURA URBANA,1
13_DES,DES006,DESIGUALDADES CULTURALES,DES053,INCIDENCIA DE LA CRIMINALIDAD,1
13_DES,DES008,DESIGUALDADES EN EL MERCADO LABORAL,DES053,INCIDENCIA DE LA CRIMINALIDAD,1
14_DI,DI154,BARRERA DEL IDIOMA,DI001,DESIGUALDADES INTERSECCIONALES,1
14_DI,DI153,BARRERAS A LA ACCESIBILIDAD UNIVERSAL,DI001,DESIGUALDADES INTERSECCIONALES,1
14_DI,DI152,BRECHA DIGITAL,DI001,DESIGUALDADES INTERSECCIONALES,1
09_MC,MC054,ACCESIBILIDAD FÍSICA A ZONAS VERDES Y ESPACIOS ABIERTOS,DES002,DESIGUALDADES ESPACIALES,-1
09_MC,MC112,ACCESIBILIDAD FÍSICA A INSTALACIONES DEPORTIVAS,DES002,DESIGUALDADES ESPACIALES,-1
09_MC,MC112,ACCESIBILIDAD FÍSICA A INSTALACIONES DEPORTIVAS,DES003,DESIGUALDADES EN SALUD,-1
11_MS,MS011,ACCESIBILIDAD FÍSICA A CARRILES BICI,MS012,DESPLAZAMIENTOS EN BICI,1
13_DES,DES044,RACISMO Y XENOFOBIA,DI001,DESIGUALDADES INTERSECCIONALES,1
14_DI,GOB055,SENSIBILIZACIÓN Y CONCIENCIACIÓN DE LA POBLACIÓN,DI001,DESIGUALDADES INTERSECCIONALES,1
11_MS,MS015,ACCESIBILIDAD FÍSICA A TRANSPORTE PÚBLICO,MS018,FACILIDAD DE DESPLAZAMIENTO EN TRANSPORTE PÚBLICO,1
02_EN,EN047,CONSUMO DE COMBUSTIBLES DE LA FLOTA DE VEHÍCULOS PÚBLICOS,EN011,CONSUMO FINAL DE COMBUSTIBLES,1
02_EN,EN038,CONSUMO ELÉCTRICO FLOTA DE VEHÍCULOS PÚBLICOS,EN010,CONSUMO FINAL DE ENERGÍA ELÉCTRICA,1
02_EN,EN034,CONSUMO DE ENERGÍA ELÉCTRICA EN TRANSPORTE,EN010,CONSUMO FINAL DE ENERGÍA ELÉCTRICA,1
03_EM,EN047,CONSUMO DE COMBUSTIBLES DE LA FLOTA DE VEHÍCULOS PÚBLICOS,EM018,EMISIONES DEL TRANSPORTE POR CARRETERA,1
03_EM,EN038,CONSUMO ELÉCTRICO FLOTA DE VEHÍCULOS PÚBLICOS,EM018,EMISIONES DEL TRANSPORTE POR CARRETERA,-1
06_EC,EC060,GASTO PÚBLICO EN ACTUACIONES DE CARÁCTER ECONÓMICO,EC008,PROGRAMAS DE APOYO PARA EL SECTOR PRIMARIO,1
06_EC,EC008,PROGRAMAS DE APOYO PARA EL SECTOR PRIMARIO,EC087,ACTIVIDAD AGRARIA,1
